ID,CENTER,FY,SIC,NAICS,STATE,SALES,EMPLOYEES,PLANT_AREA,PRODUCTS,PRODUNITS,PRODLEVEL,PRODHOURS,NUMARS,EC_plant_cost,EC_plant_usage,ED_plant_cost,ED_plant_usage,EF_plant_cost,E2_plant_cost,E2_plant_usage,E3_plant_cost,E3_plant_usage,E4_plant_cost,E4_plant_usage,E5_plant_cost,E5_plant_usage,E6_plant_cost,E6_plant_usage,E7_plant_cost,E7_plant_usage,E8_plant_cost,E8_plant_usage,E9_plant_cost,E9_plant_usage,E10_plant_cost,E10_plant_usage,E11_plant_cost,E11_plant_usage,E12_plant_cost,E12_plant_usage,W0_plant_cost,W0_plant_usage,W1_plant_cost,W1_plant_usage,W2_plant_cost,W2_plant_usage,W3_plant_cost,W3_plant_usage,W4_plant_cost,W4_plant_usage,W5_plant_cost,W5_plant_usage,W6_plant_cost,W6_plant_usage
GT0681,GT,1999.0,3354.0,,GA,25200000.0,97.0,120000.0,Extruded Aluminum,2.0,14400000.0,4500.0,12.0,73730.0,5034291.0,193542.0,1901.0,39937.0,154319.0,40696.0,9653.0,1380.0,,,,,,,,,,,,,,,,,,,,,2295.0,996000.0,,,17600.0,8330.0,1584.0,264000.0,,,,
GT0682,GT,2000.0,2273.0,,GA,30000000.0,170.0,160000.0,Yarn,2.0,9736000.0,6000.0,11.0,129285.0,5582356.0,52860.0,15648.0,10930.0,104755.0,22427.0,,,,,,,,,,,,,,,,,,,,,,,59961.0,55304000.0,,,,,,,,,,
GT0683,GT,2000.0,2273.0,,GA,170000000.0,200.0,240000.0,Carpet,6.0,106389000.0,4000.0,9.0,244407.0,9895663.0,110070.0,30375.0,21533.0,415981.0,117345.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190.0,32800.0,,,,
GT0684,GT,2000.0,3841.0,,GA,20000000.0,46.0,40000.0,Surgical Instruments,1.0,84000.0,2000.0,5.0,22984.0,922919.0,55808.0,3691.0,2666.0,8116.0,813.0,297.0,52.0,,,,,,,,,,,,,,,,,,,,,4630.0,2601000.0,,,,,,,,,,
GT0685,GT,2000.0,3085.0,,GA,40000000.0,150.0,286000.0,Plastic Bottles,1.0,500000000.0,8500.0,8.0,838450.0,33538101.0,667636.0,49396.0,36702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4050.0,5400.0,,,,,,,,
GT0686,GT,2000.0,2273.0,,GA,5000000.0,52.0,50000.0,Dyed Carpet,6.0,36238500.0,5000.0,12.0,68425.0,2616647.0,138113.0,9263.0,3614.0,203732.0,71192.0,,,,,,,,,,,,,,,,,,,,,,,110471.0,47974000.0,,,,,11784.0,158000.0,,,,
GT0687,GT,2000.0,3711.0,,GA,14000000.0,350.0,200000.0,Automobile Assembly,1.0,165500.0,2000.0,9.0,115099.0,1238277.0,,,6903.0,25576.0,3798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68758.0,800000.0,,,,
GT0688,GT,2000.0,3679.0,,GA,94000000.0,450.0,193550.0,Industrial Control Boards,1.0,1496820.0,6000.0,8.0,381577.0,9885405.0,85366.0,18319.0,24406.0,5429.0,878.0,,,,,,,,,,,,,,,,,,,,,,,7518.0,5441000.0,,,,,,,,,,
GT0689,GT,2000.0,3084.0,,GA,41400000.0,255.0,983000.0,PVC Pipe And Vinyl Siding,3.0,51983.0,8400.0,10.0,604296.0,19421161.0,188279.0,15669.0,47865.0,5429.0,878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2552.0,3402.0,,,,,,
GT0690,GT,2000.0,2426.0,,GA,8250000.0,100.0,58000.0,Wooden Furniture,1.0,109665.0,2000.0,6.0,33613.0,390844.0,,,5246.0,2884.0,440.0,3138.0,404.0,,,,,,,,,,,,,,,,,,,,,1602.0,602460.0,,,,,,,,,,
GT0691,GT,2000.0,2679.0,,GA,338625000.0,240.0,343500.0,Egg Cartons and Egg Trays,1.0,2147483647.0,8400.0,9.0,618930.0,32235932.0,615576.0,50402.0,125319.0,1435087.0,488432.0,,,,,,,,,,,,,,,,,,,,,,,119964.0,92422326.0,,,,,,,,,,
GT0692,GT,2000.0,3089.0,,GA,12000000.0,40.0,40000.0,Plastic Gears,2.0,5000000.0,8500.0,8.0,184260.0,4945194.0,,,,651.0,88.0,,,,,,,,,,,,,,,,,,,,,,,1778.0,500000.0,,,,,,,,,,
GT0693,GT,2000.0,3524.0,,GA,220000000.0,800.0,180000.0,Lawnmowers,1.0,150000.0,4000.0,9.0,358139.0,12758793.0,357370.0,32937.0,50085.0,191073.0,61063.0,,,,,,,,,,,,,,,,,,,,,,,34346.0,13216890.0,,,,,14770.0,39000.0,,,,
GT0694,GT,2000.0,3524.0,,GA,34000000.0,697.0,375491.0,Lawnmowers,1.0,2135088.0,5000.0,11.0,349006.0,13580891.0,274482.0,23124.0,49880.0,113058.0,45220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,124854.0,32700.0,,,,,,
GT0695,GT,2000.0,2273.0,,GA,5500000.0,50.0,50000.0,Cotton Mats / Wool Rugs,1.0,1800000.0,2000.0,9.0,32917.0,483880.0,7819.0,2553.0,6514.0,50969.0,6848.0,,,,,,,,,,,,,,,,,,,,,,,9494.0,6110000.0,,,,,4260.0,8700.0,,,,
GT0696,GT,2000.0,3568.0,,GA,120000000.0,300.0,171000.0,Light Truck Transmissions,1.0,80000.0,7200.0,8.0,219403.0,8601407.0,176130.0,14658.0,81013.0,42175.0,7909.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,10000.0,,,,
GT0697,GT,2000.0,2511.0,,GA,30000000.0,380.0,45900.0,Furniture,1.0,100000.0,2083.0,9.0,262393.0,7553050.0,219462.0,26346.0,35990.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5825.0,2500.0,,,,
GT0698,GT,2000.0,3311.0,,AL,153000000.0,305.0,160000.0,Stator and Rotor Coils,1.0,11000.0,8650.0,10.0,271146.0,10002638.0,202127.0,20069.0,19720.0,70878.0,15215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0699,GT,2000.0,2015.0,,GA,50000000.0,420.0,250000.0,Poultry,1.0,27000000.0,2000.0,11.0,587649.0,9033119.0,105464.0,19337.0,86083.0,,,825000.0,138000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0700,GT,2000.0,2491.0,,GA,10000000.0,46.0,100000.0,Wood Processing,6.0,25000.0,2000.0,10.0,40971.0,1014068.0,36456.0,3255.0,5710.0,101146.0,26877.0,,,,,,,,,,,,,,,,,,,,,,,3282.0,2156000.0,,,,,210.0,12000.0,,,,
GT0701,GT,2000.0,3069.0,,GA,15000000.0,45.0,99000.0,Carpet Coatings,6.0,58500000.0,4000.0,8.0,33451.0,1115040.0,153186.0,11272.0,11198.0,31853.0,5146.0,,,,,,,,,,,,,,,,,,,,,,,605.0,452000.0,,,,,2219.0,62333.0,,,,
GT0702,GT,2000.0,3842.0,,GA,19000000.0,100.0,58000.0,Hard Hats,1.0,1600000.0,8400.0,7.0,53799.0,2148197.0,42858.0,3177.0,23433.0,4299.0,460.0,,,,,,,,,,,,,,,,,,,,,,,2242.0,6136000.0,,,,,1350.0,90000.0,,,,
GT0703,GT,2000.0,2043.0,,GA,750000000.0,200.0,650000.0,Cereal and Snack Foods,1.0,23000000.0,8400.0,7.0,1050086.0,64700335.0,1106811.0,98226.0,153686.0,1600447.0,404145.0,,,,,,,,,,,,,,,,,,,,,,,331121.0,164843888.0,,,,,,,,,,
GT0704,GT,2000.0,2273.0,,GA,320000000.0,122.0,920000.0,Carpet Backing,6.0,720000000.0,8760.0,7.0,275785.0,12535692.0,108068.0,7219.0,109701.0,732216.0,168636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77630.0,2760000.0,,,,
GT0705,GT,2000.0,2211.0,,GA,15000000.0,200.0,105000.0,Towels,2.0,7055116.0,8400.0,8.0,162157.0,5405231.0,132757.0,11673.0,31731.0,272877.0,74306.0,,,,,,,,,,,,,,,,,,,,,,,112553.0,31182195.0,,,,,3265.0,158000.0,,,,
GT0706,GT,2000.0,3444.0,,GA,7000000.0,75.0,55000.0,Custom Metal Fabrications,3.0,75.0,5250.0,7.0,30467.0,1310082.0,58488.0,4653.0,1898.0,42063.0,6852.0,,,,,,,,,,,,,,,,,,,,,,,1732.0,356000.0,,,,,1080.0,72000.0,,,,
GT0707,GT,2001.0,2013.0,,GA,6500000.0,55.0,40000.0,Smoked Meats,2.0,3000000.0,4000.0,8.0,46617.0,1564329.0,24560.0,2317.0,9033.0,34079.0,5529.0,,,,,,,,,,,,,,,,,,,,,,,22315.0,6374000.0,,,,,2520.0,168000.0,,,,
GT0708,GT,2001.0,2269.0,,SC,12000000.0,90.0,100000.0,Print Fabrics,6.0,9000.0,6000.0,7.0,154487.0,3029160.0,79762.0,13033.0,19175.0,480739.0,99272.0,,,,,,,,,,,,,,,,,,,,,,,190491.0,91533130.0,,,,,,,,,,
GT0709,GT,2001.0,3442.0,,GA,49000000.0,380.0,235000.0,Aluminum Door/Window Frames,2.0,13200000.0,7224.0,11.0,503214.0,12376578.0,,,35225.0,173283.0,38530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,562500.0,3635532.0,,,,,,
GT0710,GT,2001.0,2816.0,,GA,10000000.0,32.0,50000.0,Polymer Colorants,2.0,3360000.0,6000.0,8.0,33904.0,1424546.0,51868.0,4077.0,655.0,7374.0,1023.0,878.0,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0711,GT,2001.0,3672.0,,GA,12500000.0,75.0,50000.0,Circuit Boards,1.0,250000.0,5000.0,8.0,18749.0,604800.0,19634.0,1823.0,7557.0,3061.0,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0712,GT,2001.0,2299.0,,GA,176000000.0,350.0,521000.0,PET Fiber,2.0,176000000.0,8600.0,8.0,2432109.0,48233743.0,,,,1850924.0,343641.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000.0,12000000.0,,,,
GT0713,GT,2001.0,3931.0,,GA,50000000.0,350.0,274865.0,Speakers,1.0,150500.0,2200.0,7.0,248921.0,6274267.0,162106.0,19902.0,24661.0,96327.0,11085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18678.0,3600000.0,,,,
GT0714,GT,2001.0,2396.0,,GA,2000000.0,50.0,400000.0,Printed Towels,1.0,2524180.0,2000.0,5.0,28597.0,522320.0,17256.0,2761.0,1825.0,95727.0,12527.0,,,,,,,,,,,,,,,,,,,,,,,53025.0,215054.0,,,,,,,,,,
GT0715,GT,2001.0,3354.0,,GA,70000000.0,380.0,460000.0,Aluminum Extrusions,2.0,53000000.0,8400.0,7.0,915482.0,27301732.0,,,,1884118.0,369607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21300.0,426000.0,,,,
GT0716,GT,2001.0,2493.0,,GA,55520000.0,147.0,305000.0,Oriented Strand Board,6.0,313000.0,7400.0,6.0,1216650.0,58492800.0,1029598.0,86231.0,100661.0,2346910.0,505582.0,,,,,,,,,,,,,,508470.0,,,,,,,,,,,,,22050.0,6000.0,,,,,,
GT0717,GT,2001.0,3599.0,,SC,30000000.0,185.0,210000.0,Machined Components,2.0,20000000.0,6000.0,9.0,208912.0,10604693.0,250227.0,23020.0,44811.0,31936.0,3381.0,,,,,,,,,,,,,,,,,,,,,,,2242.0,6136000.0,7800.0,7195.0,,,863.0,15000.0,,,,
GT0718,GT,2001.0,3069.0,,GA,18500000.0,200.0,126000.0,Tire  Retread,1.0,700000.0,8400.0,9.0,453167.0,18602914.0,403241.0,35372.0,83547.0,637755.0,74993.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0719,GT,2001.0,3221.0,,GA,37500000.0,140.0,184000.0,Glass Bottles,1.0,122000000.0,8400.0,6.0,313069.0,17519226.0,219425.0,29616.0,108747.0,790503.0,157495.0,,,,,,,,,,,,,,,,,,,,,,,47341.0,19560000.0,,,,,,,,,,
GT0720,GT,2001.0,2011.0,,GA,4000000.0,24.0,21280.0,Pork Meat Products,2.0,2500000.0,2295.0,9.0,10358.0,709440.0,23579.0,1604.0,8208.0,19522.0,2551.0,,,,,,,,,,,,,,,,,,,,,,,234.0,531600.0,,,,,7740.0,360000.0,,,,
GT0721,GT,2001.0,2657.0,,GA,50000000.0,350.0,300000.0,Printed Folding Cartons,1.0,56400000.0,8400.0,6.0,306184.0,13578023.0,317538.0,26295.0,69023.0,119556.0,9924.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0722,GT,2001.0,2843.0,,GA,15000000.0,30.0,41050.0,Textile Chemicals,5.0,22000.0,4500.0,6.0,13338.0,535680.0,6077.0,1674.0,3551.0,89241.0,13258.0,,,,,,,,,,,,,,,,,,,,,,,21895.0,21255000.0,,,,,,,,,,
GT0723,GT,2001.0,2392.0,,NC,50000000.0,483.0,372000.0,Tapestry Products,1.0,6500000.0,2500.0,6.0,156106.0,5866000.0,95245.0,1725.0,97747.0,294672.0,41362.0,,,,,,,,,,,,,,,,,,,,,,,67596.0,48049000.0,,,,,,,,,,
GT0724,GT,2001.0,2392.0,,NC,50000000.0,217.0,220000.0,Afaghans & Tapestry Products,1.0,2125000.0,8400.0,6.0,142743.0,5413960.0,114194.0,1226.0,28549.0,103026.0,12451.0,,,,,,,,,,,,,,,,,,,,,,,9772.0,6957.0,,,,,,,,,,
GT0725,GT,2002.0,2657.0,,GA,152000000.0,225.0,1000000.0,Secondary Paperboard Packages,1.0,1175000.0,8400.0,9.0,908386.0,18405154.0,,,63587.0,692877.0,107994.0,,,,,,,,,,,,,,,,,,,,,,,20627.0,492000.0,,,,,,,,,,
GT0726,GT,2002.0,3991.0,,GA,10000000.0,59.0,106000.0,Brushes,1.0,625000.0,4250.0,6.0,107085.0,1192891.0,,4188.0,,72219.0,5391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0727,GT,2002.0,3295.0,,GA,88000000.0,250.0,1761000.0,Kaolin,3.0,721000.0,8568.0,8.0,3381206.0,87034857.0,,144410.0,,9474706.0,1661244.0,,,,,,,,,,,,,,,,,,,,,,,2242.0,6136.0,,,,,,,,,,
GT0728,GT,2002.0,3089.0,,TN,2000000.0,4.0,34500.0,Extruded Plastic,1.0,5047243.0,2000.0,5.0,86777.0,1032000.0,,5121.0,,2933.0,254.0,,,,,,,,,,,,,,,,,,,,,,,1257.0,3158000.0,,,,,,,,,,
GT0729,GT,2002.0,3315.0,,TN,49201000.0,211.0,500000.0,"Mining, Aggregate, Cement",,41255.0,6420.0,9.0,2566373.0,61071551.0,,,,958759.0,168354.0,,,,,,,,,,,,,,,,,,,,,,,58821.0,279217000.0,,,,,,,,,,
GT0730,GT,2002.0,2677.0,,GA,40000000.0,222.0,141000.0,Envelopes,1.0,2147483647.0,6000.0,7.0,444904.0,8600725.0,,18158.0,,61255.0,6493.0,,,,,,,,,,,,,,,,,,,,,,,8268.0,12625000.0,,,,,,9600000.0,,,,
GT0731,GT,2002.0,2273.0,,GA,150000000.0,800.0,825000.0,Commercial Carpet,6.0,126000.0,4160.0,13.0,1353664.0,30494639.0,,58284.0,,1744261.0,260113.0,,,,,23666.0,3204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0732,GT,2002.0,2296.0,,GA,25000000.0,248.0,1200000.0,Tire Cord,2.0,9000000.0,4000.0,9.0,1884973.0,30130129.0,,,,790490.0,150550.0,79863.0,5798.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0733,GT,2002.0,2421.0,321113.0,AL,27000000.0,100.0,400000.0,yellow pine lumber,6.0,64000000.0,2340.0,8.0,312076.0,6056388.0,,29845.0,,671.0,61.0,,,,,,,,,,,,,88266.0,250720.0,,,,,,,,,67118.0,40163000.0,,,,,,,,,,
GT0734,GT,2002.0,2819.0,,GA,12000000.0,23.0,9375.0,Calcium Carbonate,3.0,600000.0,7488.0,5.0,392839.0,7542000.0,,8434.0,,35998.0,3809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0735,GT,2002.0,2819.0,,GA,12000000.0,100.0,103625.0,Calcium Carbonate,3.0,600000.0,8760.0,7.0,587155.0,11701316.0,,12501.0,,165436.0,18946.0,,,14300.0,1316.0,,,,,,,,,,,,,,,,,,,1286.0,781900.0,,,,,,,,,,
GT0736,GT,2002.0,2015.0,,GA,158798326.0,1278.0,288000.0,Processed Meat,2.0,352283985.0,5500.0,10.0,1471059.0,30196073.0,,40051.0,,640580.0,137264.0,,,,,123150.0,16601.0,,,,,,,,,,,,,,,,,,1228355.0,,,,,,,,,,
GT0737,GT,2002.0,2515.0,,SC,160000000.0,132.0,200000.0,"mattresses, box springs",1.0,325000.0,2000.0,6.0,72396.0,1181419.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0738,GT,2002.0,2653.0,,GA,25000000.0,143.0,200000.0,corrugated cardboard,6.0,804000.0,7200.0,6.0,120269.0,4262603.0,144890.0,9088.0,,221241.0,44037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0739,GT,2002.0,2282.0,,GA,18000000.0,123.0,104360.0,Rug Yarns,2.0,21800000.0,8000.0,8.0,271505.0,12687600.0,320870.0,2092.0,24682.0,129544.0,21762.0,,,,,,,,,,,,,,,,,,,,,,,10886.0,1138.0,,,,,,,,,,
GT0740,GT,2002.0,3562.0,,GA,52000000.0,460.0,265000.0,Bearings,1.0,100000000.0,6900.0,7.0,542970.0,24652800.0,606107.0,3845.0,113645.0,326438.0,63520.0,,,,,15121.0,2342.0,,,,,,,,,,,,,,,,,45663.0,36259000.0,,,,,,,,,,
GT0741,GT,2002.0,3295.0,,GA,16000000.0,460.0,145000.0,Kaolin,2.0,2147483647.0,8568.0,11.0,2309623.0,56955634.0,,,,3663100.0,1046000.0,,,,,3327.0,679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0742,GT,2002.0,3565.0,,GA,15000000.0,87.0,69460.0,Bottle Capping Machines,,44.0,2000.0,5.0,40797.0,677440.0,18544.0,306.0,2472.0,12200.0,1422.0,,,,,,,,,,,,,,,,,,,,,,,824.0,51890.0,,,,,,,,,,
GT0743,GT,2002.0,2269.0,,AL,20700000.0,150.0,528700.0,Textile Finishing,2.0,13500000.0,7488.0,8.0,174809.0,6943142.0,163188.0,19441.0,,271125.0,48705.0,,,,,,,,,,,,,,,,,,,,,,,21720.0,12000000.0,,,,,,,,,,
GT0744,GT,2002.0,3562.0,,GA,150000000.0,300.0,210000.0,Tractors,1.0,15000.0,2000.0,7.0,144533.0,5225744.0,116738.0,17601.0,,69601.0,6555.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0745,GT,2003.0,3823.0,334513.0,GA,57000000.0,466.0,240000.0,PRESSURE GAUGES,1.0,7000000.0,6240.0,9.0,291926.0,5713181.0,,,,43881.0,3536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0746,GT,2003.0,2819.0,325998.0,GA,47000000.0,68.0,100000.0,CHEMICALS,5.0,37000.0,8736.0,8.0,543162.0,21150519.0,376587.0,33995.0,88169.0,2039892.0,578515.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0747,GT,2003.0,3261.0,327110.0,GA,9600000.0,110.0,9600000.0,MOLDED PARTS,1.0,519000000.0,8000.0,8.0,344926.0,5522156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0748,GT,2003.0,3085.0,326160.0,NC,,220.0,315000.0,PET CONTAINERS,1.0,900000000.0,8760.0,8.0,1704406.0,68637600.0,1631878.0,24180.0,290112.0,398568.0,76551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0749,GT,2003.0,2051.0,311821.0,GA,51363918.0,382.0,51363918.0,BAKERY GOODS,2.0,41999871.0,2500.0,8.0,619064.0,11664798.0,,,,202200.0,60370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0750,GT,2003.0,2086.0,312111.0,GA,114000000.0,302.0,404211.0,CARBONATED DRINKS,3.0,49484.0,4080.0,9.0,594704.0,12579650.0,,,,452000.0,106251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0751,GT,2003.0,2052.0,311821.0,GA,25000000.0,500.0,25000000.0,COOKIES & CRACKERS,2.0,100000000.0,8760.0,10.0,869118.0,15437811.0,,,,494410.0,120925.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0752,GT,2003.0,3295.0,212324.0,,90000000.0,240.0,90000000.0,KAOLIN CLAY,3.0,1100000.0,8568.0,9.0,3464515.0,108947000.0,,,,4588835.0,1298032.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0753,GT,2003.0,2421.0,321113.0,GA,35000000.0,110.0,308500.0,LUMBER,6.0,100000.0,2340.0,7.0,546227.0,11472048.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0754,GT,2003.0,2261.0,313310.0,GA,20000000.0,120.0,20000000.0,FABRIC DYEING,2.0,10500000.0,8000.0,11.0,215312.0,5610000.0,55981.0,13782.0,15072.0,787276.0,155318.0,,,,,,,,,,,,,,,,,,,,,,,385054.0,271266000.0,,,,,,,,,,
GT0755,GT,2003.0,2421.0,321912.0,GA,35000000.0,125.0,332500.0,LUMBER,,100000000.0,2500.0,11.0,645463.0,13578108.0,34328.0,1739.0,,1948.0,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0756,GT,2003.0,3325.0,331511.0,GA,53000000.0,190.0,215000.0,SLURRY PUMPS; IRON CASTINGS,3.0,6250.0,8400.0,15.0,558177.0,16526346.0,250749.0,71161.0,9778.0,,,,,,,7021.0,1177.0,,,,,,,,,,,45016.0,4981.0,,,,,,,,,,,,,,,,
GT0757,GT,2003.0,2281.0,313110.0,GA,37800000.0,115.0,198000.0,COTTON YARN,2.0,48400000.0,8400.0,9.0,826270.0,26673163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12148.0,9036000.0,,,,,,,,,,
GT0758,GT,2003.0,2754.0,323111.0,GA,40000000.0,145.0,200000.0,DECORATIVE PAPER,6.0,196850.0,8400.0,8.0,590434.0,11063308.0,,,,363464.0,88715.0,,,,,9560.0,1177.0,,,,,,,,,,,,,,,,,28844.0,8245000.0,,,,,,,,,,
GT0759,GT,2003.0,3321.0,331511.0,AL,70000000.0,200.0,360000.0,IRON PIPE,3.0,210000.0,5000.0,8.0,1467296.0,29506297.0,,62040.0,,2012095.0,556670.0,,,,,84692.0,1869.0,,,,,,,,,,,,,3656430.0,653892.0,,,,,,,,,,,,,,
GT0760,GT,2003.0,3714.0,336390.0,TN,64000000.0,365.0,290000.0,AUTOMOTIVE SEAT BELTS & AIR BAG COMPONENTS,1.0,221000000.0,8760.0,12.0,1105544.0,33811357.0,590456.0,64729.0,,719651.0,135489.0,,,,,,,,,,,,,,,,,,,,,,,125174.0,47782240.0,,,,,,,,,,
GT0761,GT,2003.0,2653.0,322211.0,TN,,130.0,120000.0,CORRUGATED CONTAINERS,,,6000.0,9.0,120803.0,3543260.0,79698.0,8136.0,,173196.0,11447.0,,,,,,,,,,,,,,,,,,,,,,,10829.0,2501312.0,,,,,,,,,,
GT0762,GT,2003.0,3295.0,212324.0,GA,16000000.0,160.0,300000.0,KAOLIN,3.0,600000.0,8568.0,11.0,2404735.0,123694724.0,2358664.0,187494.0,,5609263.0,1374680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0763,GT,2003.0,3089.0,326199.0,GA,20000000.0,125.0,79000.0,GOLF CAR PARTS,,,4000.0,11.0,117216.0,3115707.0,,,,109509.0,20221.0,,,,,,,,,,,,,,,,,,,,,,,8275.0,5487000.0,,,,,,,,,,
GT0764,GT,2003.0,3524.0,333112.0,GA,9000000.0,125.0,90000.0,LAWNMOWER BLADES,1.0,8000000.0,3000.0,8.0,235756.0,8515332.0,213061.0,18291.0,,93844.0,14063.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0765,GT,2003.0,2435.0,321211.0,GA,1800000.0,40.0,,FURNITURE VENEER,6.0,22500000.0,4500.0,11.0,21285.0,825000.0,45582.0,3622.0,,90879.0,161893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0766,GT,2003.0,2211.0,313210.0,GA,275000000.0,400.0,500000.0,WOVEN CLOTH,6.0,225000000.0,8760.0,9.0,2565989.0,60153000.0,,,,2743914.0,567498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0767,GT,2003.0,2211.0,313210.0,GA,,600.0,950000.0,woven cloth,6.0,150000000.0,8760.0,10.0,3088689.0,65370000.0,,,,189205.0,38872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0768,GT,2003.0,3594.0,333996.0,SC,48000000.0,230.0,134000.0,VANE PUMPS,1.0,150000.0,6240.0,7.0,284707.0,12050760.0,234876.0,24180.0,,154739.0,26842.0,,,,,,,,,,,,,,,,,,,,,,,9310.0,6315.0,,,,,,,,,,
GT0769,GT,2003.0,2048.0,,TN,,14.0,,POULTRY FEED,3.0,364000.0,6240.0,5.0,288612.0,4668000.0,,,,226698.0,42875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0770,GT,2003.0,3471.0,332813.0,GA,2000000.0,95.0,55000.0,METAL PLATING,1.0,1000000.0,4500.0,6.0,140545.0,2977329.0,,,,6437.0,6019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0771,GT,2003.0,3592.0,336310.0,GA,35000000.0,252.0,105000.0,AUTO PISTONS,1.0,7500000.0,8400.0,10.0,759889.0,23678400.0,246989.0,42871.0,,113555.0,13500.0,,,,,,,,,,,,,,,,,,,,,,,19556.0,6590000.0,,,,,,,,,,
GT0772,GT,2003.0,2086.0,312111.0,GA,,263.0,300000.0,SOFT DRINKS,,44000000.0,8760.0,8.0,377752.0,16344387.0,458867.0,35442.0,,278228.0,44393.0,,,,,,,,,,,,,,,,,,,,,,,343235.0,167391.0,,,,,,,,,,
GT0773,GT,2003.0,2099.0,311999.0,GA,83000000.0,250.0,300000.0,SUGAR AND FOOD PACKAGING,1.0,8300000.0,4160.0,11.0,314751.0,6869394.0,60880.0,15682.0,1910.0,9570.0,1595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GT0774,GT,2003.0,3471.0,332813.0,GA,10400000.0,95.0,64000.0,METAL FINISHING,1.0,10000000.0,6240.0,7.0,196955.0,4171597.0,,,,157806.0,30862.0,,,,,,,,,,,,,,,,,,,,,,,55005.0,25429000.0,,,,,,,,,,
GT0775,GT,2004.0,3556.0,333241.0,GA,8600000.0,76.0,52890.0,REPLACEMENT PARTS FOR POULTRY EQUIP,1.0,766774.0,4000.0,9.0,76599.0,894923.0,,,,,,,,,,,,,,,,,,,,,,20210.0,1348.0,,,,,,,,,,,,,,,,
GT0776,GT,2004.0,2281.0,313110.0,GA,22000000.0,310.0,247321.0,CARPET YARN,6.0,29750.0,8400.0,11.0,1408507.0,32341037.0,,,,361839.0,71272.0,,,,,,,,,,,,,,,,,,,,,,,28903.0,41822.0,,,,,,,,,,
GT0777,GT,2004.0,2281.0,313110.0,GA,90000000.0,500.0,250000.0,YARN,2.0,42000000.0,7200.0,8.0,819780.0,33053000.0,239102.0,67680.0,79701.0,176239.0,32734.0,,,,,77993.0,11311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
